id,value
id_91,41.392126307334706
id_92,4.886816243619165
id_93,38.44168387005516
id_94,45.80809178751923
id_95,16.53965212253128
id_96,31.48079352605722
id_97,12.992722614325544
id_98,23.231495781980918
id_99,4.578105487217471
id_100,18.25327217681395
id_101,26.44655025067262
id_102,14.098981891903671
id_103,15.918504058561048
id_104,23.9282955500694
id_105,39.787429311981086
id_106,31.42089952527474
id_107,6.1095408959199204
id_108,6.0903527799903365
id_109,78.57848778954788
id_110,48.15407006135565
id_111,17.170387262910324
id_112,27.61807496910239
id_113,15.128820111967613
id_114,13.758546604729396
id_115,24.937014111532754
id_116,26.66529957043302
id_117,10.497427793881988
id_118,18.471033300253797
id_119,19.604813120659642
id_120,80.50157053407666
id_121,25.43918618197886
id_122,37.25897956078862
id_123,25.576749060613103
id_124,7.421848348784138
id_125,38.854196399020665
id_126,9.251307373214466
id_127,21.92144962432933
id_128,29.227323481858285
id_129,62.89134460669585
id_130,22.025064228517518
id_131,23.51825729339312
id_132,58.96291434487486
id_133,15.200525808941844
id_134,14.109771404558579
id_135,2.6033744084175225
id_136,12.584885599518302
id_137,58.67836180133515
id_138,20.46738537938981
id_139,5.369892660063925
id_140,29.006313310101113
id_141,25.31167426924771
id_142,45.291180449064825
id_143,30.798623206161743
id_144,18.29547415356363
id_145,26.00998607612555
id_146,11.986303783937036
id_147,51.997379905533414
id_148,23.337303291057925
id_149,38.65151451984116
id_150,10.125145288490934
id_151,8.179579787284055
id_152,23.285713173351255
id_153,6.391579179777089
id_154,14.964279893440406
id_155,40.98174065258388
id_156,7.822242271639144
id_157,36.15488251077406
id_158,11.214331608967207
id_159,19.203229739643547
id_160,41.60657258369053
id_161,19.35265859942663
id_162,13.299525649686139
id_163,8.21088056208561
id_164,52.67414565759152
id_165,31.25772593789106
id_166,-0.37205417474291025
id_167,16.25419620943905
id_168,63.61121782645251
id_169,13.8540738592583
id_170,63.496987794050014
id_171,39.27792999936785
id_172,26.982107293572167
id_173,20.323524414470803
id_174,61.21215717325036
id_175,25.07265511118452
id_176,21.008474753146338
id_177,37.31719228043527
id_178,12.397927834066373
id_179,31.230693612843595
id_180,16.8904097239449
id_181,11.69713019078847
id_182,55.71228092845673
id_183,46.31697218303623
id_184,15.738399483037977
id_185,35.30473914972319
id_186,26.210859409842516
id_187,68.50487668183851
id_188,10.002108119440145
id_189,57.80847587170208
id_190,38.17842973853012
id_191,15.457247005017432
id_192,28.997783133151195
id_193,0.15043579109564575
id_194,19.012771873103183
id_195,0.9342052101783835
id_196,33.76902809928717
id_197,10.475310959351594
id_198,18.88892462750036
id_199,60.04286030631408
id_200,25.143730295938084
id_201,25.584297396518117
id_202,64.51770927282828
id_203,10.351147499701717
id_204,9.22945702817244
id_205,11.25338590391502
id_206,7.366920808267707
id_207,1.7218708661619395
id_208,124.15747882186957
id_209,20.76506861713661
id_210,16.42813910671152
id_211,13.944377584550175
id_212,36.2780372836923
id_213,35.92662845432285
id_214,18.95728266404139
id_215,34.98240881987889
id_216,78.63202606610072
id_217,0.5342367148305307
id_218,12.943352909725967
id_219,31.76703103108572
id_220,14.932995302828505
id_221,12.864059961889854
id_222,113.3315760058412
id_223,12.977721571617636
id_224,16.43623348359821
id_225,64.29494939858778
id_226,16.107201797551518
id_227,19.601317772319316
id_228,10.08461675937209
id_229,3.768317566384379
id_230,46.406878210512744
id_231,12.564437761056404
id_232,53.70111901454879
id_233,42.36732517632743
id_234,25.593223039075532
id_235,40.753395062235576
id_236,69.01554583766091
id_237,42.3238577640247
id_238,11.187496150394558
id_239,18.31134892187597
