id,label
603,1
604,0
605,1
606,0
607,1
608,0
609,0
610,0
611,1
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,1
621,0
622,0
623,1
624,1
625,0
626,0
627,0
628,1
629,0
630,0
631,0
632,1
633,1
634,0
635,0
636,1
637,0
638,1
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,1
647,1
648,1
649,0
650,1
651,0
652,1
653,0
654,1
655,0
656,0
657,1
658,0
659,0
660,1
661,1
662,0
663,0
664,0
665,0
666,1
667,0
668,1
669,1
670,0
671,0
672,1
673,0
674,1
675,1
676,0
677,0
678,1
679,0
680,1
681,1
682,1
683,0
684,0
685,0
686,0
687,1
688,0
689,1
690,0
691,0
692,1
693,1
694,0
695,0
696,0
697,0
698,1
699,0
700,0
701,0
702,0
703,0
704,0
705,1
706,0
707,1
708,0
709,1
710,1
711,0
712,1
713,0
714,0
715,0
716,0
717,0
718,0
719,1
720,1
721,0
722,1
723,1
724,0
725,0
726,0
727,1
728,1
729,1
730,0
731,1
732,0
733,0
734,0
735,1
736,0
737,1
738,1
739,1
740,1
741,1
742,0
743,1
744,0
745,0
746,1
747,0
748,1
749,1
750,1
751,1
752,1
753,0
754,0
755,0
756,1
757,0
758,0
759,0
760,0
761,0
762,0
763,1
764,0
765,0
766,1
767,0
768,0
769,1
770,0
771,0
772,1
773,1
774,1
775,1
776,1
777,1
778,0
779,1
780,1
781,0
782,1
783,0
784,1
785,1
786,0
787,1
788,1
789,1
790,0
791,0
792,0
793,0
794,1
795,1
796,0
797,1
798,0
799,1
800,0
801,1
802,0
803,0
804,1
805,0
806,1
807,0
808,1
809,0
810,0
811,1
812,1
813,0
814,0
815,1
816,0
817,1
818,0
819,1
820,1
821,0
822,1
823,0
824,1
825,1
826,1
827,1
828,0
829,1
830,1
831,0
832,1
833,1
834,0
835,0
836,1
837,0
838,1
839,0
840,1
841,1
842,0
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,0
851,0
852,1
853,1
854,1
855,1
856,0
857,1
858,0
859,1
860,1
861,0
862,0
863,0
864,1
865,1
866,1
867,1
868,1
869,0
870,0
871,1
872,0
873,1
874,0
875,1
876,0
877,0
878,0
879,1
880,1
881,0
882,1
883,1
884,1
885,0
886,0
887,1
888,0
889,0
890,0
891,0
892,1
893,0
894,1
895,0
896,0
897,1
898,1
899,0
900,1
901,1
902,0
903,0
904,1
905,0
906,1
907,0
908,0
909,0
910,1
911,0
912,0
913,1
914,0
915,0
916,0
917,0
918,0
919,1
920,1
921,1
922,0
923,0
924,0
925,1
926,0
927,0
928,0
929,1
930,1
931,0
932,1
933,0
934,0
935,0
936,1
937,0
938,1
939,0
940,1
941,0
942,1
943,0
944,0
945,1
946,1
947,1
948,0
949,0
950,1
951,1
952,1
953,0
954,0
955,0
956,1
957,1
958,0
959,1
960,1
961,0
962,1
963,1
964,1
965,1
966,0
967,1
968,0
969,0
970,1
971,0
972,0
973,0
974,1
975,0
976,1
977,0
978,1
979,0
980,1
981,1
982,1
983,0
984,0
985,1
986,0
987,0
988,1
989,0
990,1
991,0
992,0
993,1
994,0
995,1
996,1
997,0
998,1
999,0
1000,0
1001,1
1002,1
1003,1
1004,0
1005,1
1006,0
1007,1
1008,0
1009,0
1010,0
1011,1
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,1
1019,0
1020,0
1021,1
1022,0
1023,1
1024,1
1025,1
1026,0
1027,1
1028,1
1029,0
1030,0
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,0
1038,1
1039,0
1040,0
1041,1
1042,0
1043,0
1044,0
1045,1
1046,1
1047,0
1048,0
1049,0
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,0
1063,1
1064,0
1065,0
1066,1
1067,1
1068,0
1069,0
1070,1
1071,1
1072,1
1073,0
1074,0
1075,1
1076,1
1077,0
1078,0
1079,1
1080,0
1081,0
1082,0
1083,1
1084,1
1085,1
1086,0
1087,0
1088,0
1089,0
1090,0
1091,1
1092,0
1093,0
1094,1
1095,0
1096,1
1097,1
1098,0
1099,0
1100,0
1101,1
1102,0
1103,1
1104,1
1105,1
1106,0
1107,0
1108,0
1109,0
1110,1
1111,0
1112,0
1113,0
1114,1
1115,1
1116,1
1117,0
1118,1
1119,1
1120,0
1121,1
1122,0
1123,0
1124,1
1125,1
1126,1
1127,0
1128,1
1129,1
1130,0
1131,0
1132,1
1133,1
1134,1
1135,0
1136,0
1137,0
1138,1
1139,0
1140,1
1141,1
1142,1
1143,1
1144,0
1145,1
1146,1
1147,0
1148,0
1149,0
1150,0
1151,1
1152,0
1153,0
1154,1
1155,0
1156,0
1157,0
1158,0
1159,1
1160,1
1161,1
1162,0
1163,1
1164,1
1165,0
1166,1
1167,0
1168,1
1169,0
1170,1
1171,0
1172,0
1173,1
1174,1
1175,0
1176,0
1177,1
1178,0
1179,0
1180,1
1181,1
1182,0
1183,0
1184,1
1185,0
1186,1
1187,1
1188,0
1189,1
1190,0
1191,0
1192,0
1193,1
1194,0
1195,0
1196,1
1197,0
1198,0
1199,0
1200,0
1201,0
1202,1
1203,1
1204,0
1205,0
1206,1
1207,0
1208,1
1209,1
1210,1
1211,1
1212,1
1213,0
1214,1
1215,1
1216,0
1217,1
1218,0
1219,0
1220,1
1221,0
1222,1
1223,1
1224,1
1225,0
1226,1
1227,0
1228,1
1229,1
1230,0
1231,0
1232,0
1233,1
1234,0
1235,0
1236,0
1237,1
1238,1
1239,1
1240,0
1241,0
1242,1
1243,1
1244,0
1245,1
1246,1
1247,0
1248,0
1249,1
1250,0
1251,0
1252,1
1253,1
1254,1
1255,1
1256,0
1257,1
1258,0
1259,1
1260,0
1261,0
1262,1
1263,1
1264,0
1265,0
1266,0
1267,1
1268,1
1269,0
1270,1
1271,1
1272,0
1273,1
1274,1
1275,1
1276,1
1277,1
1278,0
1279,0
1280,0
1281,1
1282,0
1283,0
1284,0
1285,0
1286,1
1287,0
1288,0
1289,1
1290,1
1291,0
1292,0
1293,1
1294,1
1295,1
1296,1
1297,1
1298,0
1299,0
1300,0
1301,1
1302,1
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,1
1311,0
1312,0
1313,1
1314,0
1315,0
1316,1
1317,1
1318,0
1319,0
1320,1
1321,0
1322,1
1323,0
1324,0
1325,1
1326,0
1327,0
1328,0
1329,0
1330,1
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,1
1338,1
1339,0
1340,1
1341,0
1342,0
1343,1
1344,1
1345,0
1346,1
1347,1
1348,0
1349,0
1350,0
1351,0
1352,1
1353,0
1354,1
1355,0
1356,1
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,1
1365,0
1366,1
1367,1
1368,1
1369,0
1370,0
1371,1
1372,1
1373,1
1374,0
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,0
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,1
1395,1
1396,0
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,0
1406,0
1407,0
1408,0
1409,1
1410,1
1411,0
1412,0
1413,1
1414,1
1415,0
1416,0
1417,0
1418,0
1419,1
1420,0
1421,1
1422,1
1423,0
1424,1
1425,0
1426,0
1427,1
1428,1
1429,0
1430,1
1431,0
1432,0
1433,0
1434,0
1435,1
1436,1
1437,1
1438,1
1439,0
1440,0
1441,0
1442,1
1443,0
1444,1
1445,1
1446,0
1447,0
1448,0
1449,0
1450,0
1451,1
1452,0
1453,0
1454,0
1455,1
1456,1
1457,0
1458,1
1459,1
1460,1
1461,0
1462,0
1463,0
1464,0
1465,0
1466,1
1467,1
1468,1
1469,1
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,1
1477,0
1478,1
1479,1
1480,0
1481,0
1482,1
1483,0
1484,0
1485,1
1486,0
1487,0
1488,1
1489,1
1490,1
1491,0
1492,1
1493,1
1494,0
1495,0
1496,0
1497,0
1498,1
1499,0
1500,1
1501,1
1502,0
1503,1
1504,1
1505,0
1506,0
1507,0
1508,1
1509,1
1510,1
1511,0
1512,0
1513,1
1514,1
1515,0
1516,1
1517,0
1518,1
1519,1
1520,0
1521,1
1522,1
1523,1
1524,1
1525,0
1526,1
1527,0
1528,0
1529,1
1530,0
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,0
1539,1
1540,1
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,1
1548,0
1549,1
1550,0
1551,0
1552,0
1553,1
1554,1
1555,0
1556,1
1557,0
1558,0
1559,1
1560,0
1561,1
1562,0
1563,0
1564,0
1565,1
1566,0
1567,1
1568,1
1569,1
1570,0
1571,0
1572,1
1573,0
1574,1
1575,0
1576,1
1577,0
1578,1
1579,0
1580,0
1581,1
1582,0
1583,0
1584,0
1585,0
1586,1
1587,0
1588,1
1589,1
1590,1
1591,0
1592,1
1593,0
1594,0
1595,1
1596,1
1597,0
1598,1
1599,0
1600,0
1601,0
1602,1
1603,1
1604,1
1605,1
1606,0
1607,1
1608,0
1609,0
1610,0
1611,1
1612,1
1613,0
1614,0
1615,1
1616,1
1617,0
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,0
1625,1
1626,1
1627,0
1628,1
1629,1
1630,0
1631,1
1632,0
1633,0
1634,1
1635,0
1636,1
1637,1
1638,1
1639,0
1640,0
1641,0
1642,0
1643,1
1644,1
1645,0
1646,1
1647,1
1648,1
1649,1
1650,1
1651,0
1652,0
1653,0
1654,1
1655,1
1656,1
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,1
1667,0
1668,1
1669,0
1670,1
1671,1
1672,0
1673,1
1674,1
1675,1
1676,1
1677,0
1678,1
1679,0
1680,0
1681,0
1682,1
1683,1
1684,1
1685,1
1686,0
1687,0
1688,0
1689,1
1690,0
1691,1
1692,0
1693,0
1694,0
1695,0
1696,1
1697,1
1698,0
1699,0
1700,1
1701,1
1702,1
1703,0
1704,0
1705,0
1706,0
1707,1
1708,0
1709,1
1710,1
1711,1
1712,1
1713,1
1714,0
1715,0
1716,1
1717,1
1718,0
1719,1
1720,0
1721,1
1722,1
1723,0
1724,1
1725,1
1726,1
1727,0
1728,1
1729,0
1730,1
1731,0
1732,1
1733,1
1734,0
1735,1
1736,0
1737,0
1738,1
1739,1
1740,1
1741,0
1742,1
1743,1
1744,0
1745,0
1746,1
1747,1
1748,0
1749,0
1750,0
1751,0
1752,1
1753,0
1754,1
1755,1
1756,1
1757,0
1758,1
1759,1
1760,1
1761,0
1762,0
1763,0
1764,0
1765,1
1766,0
1767,0
1768,1
1769,1
1770,1
1771,0
1772,1
1773,1
1774,1
1775,1
1776,1
1777,1
1778,0
1779,0
1780,1
1781,0
1782,0
1783,1
1784,0
1785,1
1786,1
1787,0
1788,1
1789,0
1790,0
1791,0
1792,1
1793,1
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,1
1801,0
1802,0
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,0
1811,0
1812,1
1813,0
1814,1
1815,0
1816,0
1817,1
1818,1
1819,1
1820,1
1821,1
1822,0
1823,0
1824,1
1825,0
1826,1
1827,0
1828,0
1829,0
1830,1
1831,0
1832,0
1833,1
1834,1
1835,1
1836,0
1837,0
1838,0
1839,0
1840,1
1841,0
1842,1
1843,1
1844,0
1845,1
1846,0
1847,1
1848,0
1849,1
1850,1
1851,1
1852,0
1853,1
1854,0
1855,1
1856,0
1857,1
1858,0
1859,1
1860,1
1861,0
1862,1
1863,0
1864,1
1865,0
1866,1
1867,1
1868,0
1869,0
1870,0
1871,1
1872,1
1873,1
1874,0
1875,1
1876,0
1877,1
1878,0
1879,1
1880,1
1881,1
1882,0
1883,1
1884,1
1885,0
1886,1
1887,1
1888,1
1889,1
1890,1
1891,0
1892,1
1893,0
1894,0
1895,0
1896,1
1897,1
1898,1
1899,1
1900,0
1901,1
1902,0
1903,1
1904,0
1905,0
1906,1
1907,1
1908,1
1909,1
1910,1
1911,0
1912,1
1913,0
1914,1
1915,0
1916,1
1917,1
1918,1
1919,0
1920,0
1921,0
1922,0
1923,1
1924,0
1925,0
1926,1
1927,0
1928,1
1929,1
1930,0
1931,1
1932,1
1933,0
1934,0
1935,1
1936,1
1937,1
1938,0
1939,0
1940,0
1941,0
1942,1
1943,1
1944,0
1945,1
1946,0
1947,1
1948,0
1949,0
1950,1
1951,0
1952,1
1953,0
1954,1
1955,1
1956,0
1957,0
1958,0
1959,0
1960,1
1961,0
1962,1
1963,0
1964,0
1965,0
1966,1
1967,0
1968,1
1969,0
1970,0
1971,0
1972,1
1973,1
1974,0
1975,0
1976,1
1977,0
1978,1
1979,0
1980,1
1981,0
1982,1
1983,1
1984,1
1985,0
1986,1
1987,0
1988,0
1989,1
1990,0
1991,1
1992,0
1993,0
1994,1
1995,0
1996,0
1997,1
1998,0
1999,1
2000,1
2001,0
2002,0
2003,0
2004,0
2005,1
2006,0
2007,1
2008,1
2009,1
2010,1
2011,0
2012,1
2013,1
2014,0
2015,1
2016,1
2017,1
2018,0
2019,0
2020,1
2021,0
2022,0
2023,0
2024,1
2025,1
2026,1
2027,1
2028,1
2029,0
2030,1
2031,1
2032,0
2033,1
2034,0
2035,1
2036,0
2037,1
2038,1
2039,0
2040,0
2041,1
2042,0
2043,0
2044,1
2045,1
2046,0
2047,1
2048,0
2049,0
2050,1
2051,1
2052,1
2053,0
2054,1
2055,1
2056,1
2057,0
2058,0
2059,0
2060,1
2061,1
2062,1
2063,1
2064,1
2065,1
2066,1
2067,0
2068,0
2069,0
2070,0
2071,1
2072,1
2073,1
2074,1
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,0
2083,0
2084,1
2085,0
2086,0
2087,1
2088,1
2089,0
2090,0
2091,1
2092,0
2093,1
2094,0
2095,1
2096,0
2097,0
2098,0
2099,1
2100,1
2101,1
2102,1
2103,0
2104,1
2105,0
2106,0
2107,0
2108,1
2109,0
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,0
2117,1
2118,1
2119,1
2120,0
2121,0
2122,1
2123,0
2124,1
2125,1
2126,1
2127,1
2128,1
2129,1
2130,0
2131,0
2132,0
2133,0
2134,1
2135,1
2136,0
2137,1
2138,1
2139,0
2140,0
2141,0
2142,1
2143,1
2144,0
2145,0
2146,1
2147,0
2148,1
2149,0
2150,0
2151,1
2152,1
2153,0
2154,0
2155,0
2156,0
2157,1
2158,0
2159,1
2160,1
2161,1
2162,1
2163,1
2164,1
2165,0
2166,0
2167,1
2168,1
2169,0
2170,1
2171,1
2172,0
2173,1
2174,0
2175,0
2176,0
2177,1
2178,1
2179,1
2180,0
2181,0
2182,0
2183,0
2184,1
2185,1
2186,1
2187,1
2188,0
2189,0
2190,0
2191,0
2192,1
2193,0
2194,0
2195,1
2196,0
2197,1
2198,0
2199,1
2200,1
2201,0
2202,1
2203,1
2204,0
2205,0
2206,1
2207,0
2208,1
2209,0
2210,0
2211,0
2212,1
2213,0
2214,1
2215,0
2216,0
2217,1
2218,1
2219,0
2220,0
2221,1
2222,1
2223,1
2224,1
2225,0
2226,1
2227,1
2228,0
2229,0
2230,0
2231,0
2232,1
2233,1
2234,1
2235,1
2236,0
2237,1
2238,0
2239,1
2240,0
2241,1
2242,1
2243,1
2244,1
2245,1
2246,0
2247,1
2248,0
2249,0
2250,0
2251,0
2252,1
2253,1
2254,0
2255,1
2256,0
2257,1
2258,0
2259,1
2260,0
2261,1
2262,1
2263,0
2264,1
2265,1
2266,1
2267,0
2268,0
2269,1
2270,0
2271,1
2272,1
2273,1
2274,1
2275,1
2276,1
2277,0
2278,0
2279,0
2280,1
2281,0
2282,1
2283,1
2284,1
2285,1
2286,1
2287,0
2288,1
2289,1
2290,0
2291,1
2292,1
2293,1
2294,1
2295,1
2296,0
2297,0
2298,1
2299,1
2300,0
2301,1
2302,0
2303,0
2304,1
2305,1
2306,0
2307,0
2308,0
2309,0
2310,1
2311,0
2312,0
2313,1
2314,1
2315,1
2316,0
2317,0
2318,1
2319,1
2320,1
2321,0
2322,1
2323,0
2324,1
2325,1
2326,0
2327,1
2328,1
2329,0
2330,1
2331,0
2332,0
2333,0
2334,0
2335,0
2336,1
2337,1
2338,1
2339,1
2340,0
2341,1
2342,1
2343,0
2344,0
2345,0
2346,1
2347,0
2348,1
2349,0
2350,1
2351,1
2352,1
2353,1
2354,0
2355,1
2356,1
2357,0
2358,0
2359,0
2360,1
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,1
2369,1
2370,0
2371,1
2372,0
2373,0
2374,0
2375,0
2376,1
2377,1
2378,1
2379,0
2380,0
2381,1
2382,0
2383,0
2384,0
2385,1
2386,1
2387,1
2388,1
2389,0
2390,0
2391,1
2392,0
2393,0
2394,1
2395,0
2396,1
2397,0
2398,1
2399,0
2400,1
2401,0
2402,0
2403,1
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,1
2411,0
2412,1
2413,1
2414,1
2415,0
2416,0
2417,1
2418,0
2419,1
2420,1
2421,0
2422,0
2423,1
2424,1
2425,0
2426,1
2427,0
2428,0
2429,0
2430,1
2431,0
2432,1
2433,0
2434,0
2435,1
2436,0
2437,0
2438,0
2439,1
2440,0
2441,0
2442,1
2443,1
2444,0
2445,1
2446,0
2447,0
2448,0
2449,0
2450,0
2451,1
2452,1
2453,0
2454,0
2455,1
2456,0
2457,0
2458,1
2459,0
2460,1
2461,1
2462,1
2463,0
2464,0
2465,0
2466,1
2467,0
2468,0
2469,0
2470,1
2471,1
2472,1
2473,1
2474,0
2475,0
2476,0
2477,0
2478,1
2479,1
2480,1
2481,1
2482,0
2483,0
2484,1
2485,1
2486,1
2487,1
2488,1
2489,1
2490,1
2491,0
2492,0
2493,1
2494,0
2495,1
2496,0
2497,0
2498,0
2499,1
2500,0
2501,0
2502,1
2503,0
2504,1
2505,1
2506,0
2507,0
2508,0
2509,1
2510,0
2511,0
2512,1
2513,1
2514,1
2515,0
2516,0
2517,1
2518,0
2519,1
2520,0
2521,0
2522,1
2523,1
2524,1
2525,0
2526,0
2527,1
2528,1
2529,1
2530,1
2531,0
2532,0
2533,0
2534,1
2535,0
2536,0
2537,1
2538,1
2539,0
2540,1
2541,0
2542,1
2543,1
2544,0
2545,0
2546,0
2547,0
2548,1
2549,0
2550,0
2551,0
2552,1
2553,0
2554,1
2555,0
2556,1
2557,1
2558,0
2559,0
2560,0
2561,1
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,1
2571,0
2572,0
2573,1
2574,1
2575,1
2576,0
2577,1
2578,0
2579,1
2580,0
2581,0
2582,1
2583,0
2584,0
2585,1
2586,1
2587,0
2588,1
2589,0
2590,0
2591,0
2592,0
2593,0
2594,1
2595,0
2596,0
2597,0
2598,0
2599,0
2600,1
2601,1
2602,0
2603,1
2604,1
2605,0
2606,0
2607,0
2608,0
2609,0
2610,1
2611,1
2612,0
2613,1
2614,0
2615,1
2616,0
2617,0
2618,1
2619,1
2620,1
2621,1
2622,0
2623,0
2624,0
2625,1
2626,1
2627,0
2628,0
2629,1
2630,1
2631,1
2632,0
2633,0
2634,0
2635,0
2636,1
2637,1
2638,1
2639,1
2640,1
2641,1
2642,1
2643,1
2644,1
2645,1
2646,0
2647,0
2648,0
2649,1
2650,0
2651,1
2652,0
2653,1
2654,0
2655,0
2656,0
2657,1
2658,1
2659,0
2660,0
2661,0
2662,1
2663,0
2664,1
2665,1
2666,0
2667,1
2668,1
2669,0
2670,1
2671,1
2672,1
2673,0
2674,1
2675,1
2676,1
2677,1
2678,1
2679,0
2680,0
2681,1
2682,0
2683,0
2684,0
2685,0
2686,1
2687,1
2688,0
2689,1
2690,1
2691,1
2692,1
2693,0
2694,0
2695,0
2696,0
2697,1
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,1
2705,0
2706,1
2707,1
2708,0
2709,0
2710,0
2711,0
2712,0
2713,1
2714,0
2715,1
2716,1
2717,1
2718,0
2719,1
2720,1
2721,0
2722,0
2723,0
2724,1
2725,0
2726,1
2727,0
2728,1
2729,0
2730,1
2731,0
2732,0
2733,0
2734,0
2735,1
2736,1
2737,1
2738,0
2739,1
2740,0
2741,1
2742,1
2743,0
2744,0
2745,0
2746,1
2747,1
2748,1
2749,1
2750,0
2751,1
2752,1
2753,0
2754,0
2755,0
2756,0
2757,0
2758,1
2759,1
2760,0
2761,1
2762,1
2763,0
2764,0
2765,0
2766,0
2767,1
2768,0
2769,0
2770,1
2771,0
2772,0
2773,1
2774,0
2775,1
2776,1
2777,0
2778,1
2779,0
2780,1
2781,0
2782,1
2783,0
2784,1
2785,0
2786,0
2787,1
2788,1
2789,0
2790,1
2791,1
2792,1
2793,0
2794,1
2795,0
2796,0
2797,1
2798,0
2799,0
2800,0
2801,1
2802,0
2803,0
2804,0
2805,0
2806,0
2807,1
2808,0
2809,1
2810,1
2811,1
2812,0
2813,1
2814,1
2815,0
2816,1
2817,0
2818,1
2819,1
2820,1
2821,1
2822,1
2823,0
2824,0
2825,0
2826,1
2827,1
2828,0
2829,1
2830,0
2831,1
2832,1
2833,0
2834,1
2835,1
2836,1
2837,1
2838,1
2839,0
2840,1
2841,1
2842,0
2843,0
2844,1
2845,0
2846,0
2847,1
2848,1
2849,1
2850,0
2851,0
2852,1
2853,1
2854,1
2855,1
2856,0
2857,1
2858,0
2859,1
2860,0
2861,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,1
2869,0
2870,1
2871,0
2872,0
2873,0
2874,1
2875,0
2876,0
2877,1
2878,0
2879,0
2880,1
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,1
2889,1
2890,1
2891,1
2892,1
2893,0
2894,0
2895,0
2896,0
2897,0
2898,1
2899,0
2900,1
2901,1
2902,0
2903,0
2904,1
2905,0
2906,1
2907,1
2908,0
2909,0
2910,1
2911,1
2912,1
2913,0
2914,1
2915,1
2916,0
2917,1
2918,1
2919,0
2920,1
2921,1
2922,0
2923,0
2924,1
2925,1
2926,1
2927,0
2928,0
2929,0
2930,1
2931,0
2932,1
2933,0
2934,0
2935,0
2936,0
2937,0
2938,1
2939,1
2940,0
2941,1
2942,0
2943,0
2944,0
2945,0
2946,1
2947,0
2948,1
2949,1
2950,0
2951,0
2952,1
2953,0
2954,0
2955,0
2956,1
2957,0
2958,0
2959,0
2960,1
2961,0
2962,1
2963,0
2964,1
2965,0
2966,1
2967,0
2968,1
2969,0
2970,0
2971,0
2972,1
2973,1
2974,1
2975,0
2976,1
2977,0
2978,0
2979,0
2980,1
2981,0
2982,0
2983,0
2984,0
2985,1
2986,1
2987,1
2988,0
2989,0
2990,0
2991,1
2992,0
2993,1
2994,0
2995,0
2996,1
2997,0
2998,1
